1.88 
10.37 
14.31 
14.96 
16.67 
18.37 
20.75 
23.00 
26.03 
27.24 
29.01 
40.03 
46.01 
55.10 
58.91 
60.12 
74.73 
81.91 
91.63 
97.42 
97.79 
98.09 
99.14 
103.28 
105.84 
107.97 
109.11 
116.36 
118.75 
120.63 
121.39 
122.35 
122.89 
127.18 
127.18 
131.23 
131.53 
132.52 
135.49 
154.31 
155.39 
155.88 
160.35 
166.34 
167.84 
173.43 
176.47 
181.45 
185.01 
187.59 
191.61 
197.00 
206.69 
206.88 
215.00 
232.34 
234.46 
235.30 
235.36 
236.29 
237.95 
243.64 
248.15 
253.33 
258.53 
262.98 
264.77 
265.51 
268.73 
269.09 
269.24 
271.54 
273.18 
273.43 
273.94 
277.47 
279.31 
280.72 
281.48 
284.35 
286.11 
287.53 
298.19 
299.28 
305.90 
308.19 
310.50 
313.92 
315.60 
322.96 
324.47 
324.80 
327.44 
329.57 
329.58 
334.25 
339.38 
340.83 
340.89 
342.66 
350.73 
351.36 
358.43 
358.79 
358.84 
362.88 
367.78 
368.37 
369.83 
370.27 
371.96 
374.25 
377.94 
381.30 
395.78 
396.64 
396.92 
400.86 
403.29 
403.68 
409.94 
412.93 
413.04 
413.20 
424.16 
430.82 
431.48 
435.62 
438.36 
443.74 
444.97 
455.57 
458.80 
460.97 
461.62 
462.64 
462.94 
464.00 
464.27 
465.27 
465.63 
467.21 
467.23 
469.06 
471.46 
472.42 
474.13 
474.17 
475.66 
475.93 
481.81 
483.22 
487.15 
487.28 
493.69 
493.70 
495.75 
495.76 
496.86 
502.81 
509.12 
516.47 
518.69 
520.94 
523.53 
525.22 
533.99 
538.05 
538.14 
539.69 
544.16 
555.10 
564.73 
565.19 
566.60 
571.68 
573.08 
576.54 
576.83 
585.45 
585.76 
585.92 
586.86 
590.12 
592.58 
593.75 
594.37 
595.91 
598.47 
603.69 
609.60 
613.45 
615.00 
627.87 
629.45 
629.68 
630.34 
636.62 
638.49 
643.23 
648.70 
649.20 
650.19 
656.14 
659.36 
662.04 
662.17 
662.49 
663.21 
666.40 
670.98 
671.24 
674.18 
676.74 
685.75 
694.01 
702.53 
711.57 
717.47 
718.85 
724.56 
733.42 
733.99 
737.41 
737.94 
740.11 
741.44 
743.96 
751.68 
751.69 
752.16 
757.39 
758.31 
760.03 
762.08 
764.45 
770.36 
777.32 
778.13 
781.34 
783.97 
784.39 
787.01 
788.45 
793.34 
799.93 
814.43 
816.18 
827.60 
829.82 
830.74 
836.31 
838.97 
841.62 
841.87 
843.41 
848.98 
849.49 
852.22 
855.34 
855.37 
856.24 
857.71 
861.49 
861.79 
869.14 
876.71 
879.07 
879.94 
891.02 
891.66 
897.42 
898.39 
899.08 
907.50 
908.45 
909.39 
910.60 
912.59 
914.79 
914.95 
915.29 
919.21 
919.51 
924.53 
929.46 
932.55 
938.33 
942.87 
943.40 
943.99 
